date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:41	694517/694517	---M--	200	added ('OK')	image/svg+xml	etag:%22e896a-a98f5-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-brands-400.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-brands-400.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:41	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e896e-61dc8-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.eot	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:42	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e896e-61dc8-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300d41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:42	156896/156896	---M--	200	added ('OK')	font/woff2	etag:%22e896c-264e0-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.woff2	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.woff2	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:42	207100/207100	---M--	200	added ('OK')	font/woff	etag:%22e8973-328fc-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:42	400560/400560	---M--	200	added ('OK')	font/ttf	etag:%22e8977-61cb0-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.ttf	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:43	1925469/1925469	---M--	200	added ('OK')	image/svg+xml	etag:%22e8970-1d615d-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-light-300.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:44	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8969-5a3dc-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:44	145152/145152	---M--	200	added ('OK')	font/woff2	etag:%22e8972-23700-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.woff2	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:44	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8969-5a3dc-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.eot	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:44	191300/191300	---M--	200	added ('OK')	font/woff	etag:%22e896b-2eb44-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:44	369336/369336	---M--	200	added ('OK')	font/ttf	etag:%22e8979-5a2b8-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.ttf	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:45	1735284/1735284	---M--	200	added ('OK')	image/svg+xml	etag:%22e896f-1a7a74-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-regular-400.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:45	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8971-4ca2c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900d41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:45	117452/117452	---M--	200	added ('OK')	font/woff2	etag:%22e8978-1cacc-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.woff2	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:45	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8971-4ca2c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.eot	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:45	155948/155948	---M--	200	added ('OK')	font/woff	etag:%22e8976-2612c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:46	313620/313620	---M--	200	added ('OK')	font/ttf	etag:%22e897a-4c914-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.ttf	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:46	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%22e8985-95f0-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/material-design-iconic-font.min.css?ver=2.2.0)
14:41:46	1403623/1403623	---M--	200	added ('OK')	image/svg+xml	etag:%22e8975-156ae7-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/fontawesome/fa-solid-900.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/font-awesome5.min.css?ver=5.8.0)
14:41:46	50312/50312	---M--	200	added ('OK')	font/woff	etag:%22e8966-c488-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/material-design-iconic-font.min.css?ver=2.2.0)
14:41:47	99212/99212	---M--	200	added ('OK')	font/ttf	etag:%22e8980-1838c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/material-design-iconic-font.min.css?ver=2.2.0)
14:41:47	8686/8686	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e897f-21ee-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.eot	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/flaticon.css?ver=1.0.0)
14:41:47	8686/8686	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e897f-21ee-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticond41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/flaticon.css?ver=1.0.0)
14:41:47	5672/5672	---M--	200	added ('OK')	font/woff	etag:%22e8981-1628-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/flaticon.css?ver=1.0.0)
14:41:47	8508/8508	---M--	200	added ('OK')	font/ttf	etag:%22e898c-213c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.ttf	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/flaticon.css?ver=1.0.0)
14:41:48	49217/49217	---M--	200	added ('OK')	image/svg+xml	etag:%22e898d-c041-6155f4ec6ed00%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/Flaticon.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/flaticon.css?ver=1.0.0)
14:41:48	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8961-1339c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify.eot?-fvbane	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify9f24.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/themify-icons.css?ver=1.0.0)
14:41:48	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8961-1339c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/themifyd41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/themify-icons.css?ver=1.0.0)
14:41:48	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22e8989-db2c-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify.woff?-fvbane	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify9f24.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/themify-icons.css?ver=1.0.0)
14:41:49	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22e8986-132f8-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify.ttf?-fvbane	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify9f24.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/themify-icons.css?ver=1.0.0)
14:41:49	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%22e898b-3931d-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify.svg?-fvbane	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/themify9f24.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/themify-icons.css?ver=1.0.0)
14:41:49	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8965-7fb6-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.eot	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/et-line.css?ver=1.0.0)
14:41:49	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8965-7fb6-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-lined41d.eot	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/et-line.css?ver=1.0.0)
14:41:50	55220/55220	---M--	200	added ('OK')	font/woff	etag:%22e8962-d7b4-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/et-line.css?ver=1.0.0)
14:41:50	32536/32536	---M--	200	added ('OK')	font/ttf	etag:%22e897e-7f18-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.ttf	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.ttf	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/et-line.css?ver=1.0.0)
14:41:50	175537/175537	---M--	200	added ('OK')	image/svg+xml	etag:%22e897c-2adb1-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/et-line.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/et-line.css?ver=1.0.0)
14:41:51	20908/20908	---M--	200	added ('OK')	font/woff2	etag:%22e8967-51ac-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/droidsans-webfont.woff2	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/droidsans-webfont.woff2	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:51	26568/26568	---M--	200	added ('OK')	font/woff	etag:%22e8988-67c8-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/fonts/droidsans-webfont.woff	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/fonts/droidsans-webfont.woff	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20May%202025%2009:11:50%20GMT	https://tradteleradiology.com/wp-content/themes/trad/assets/images/icon-call.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/icon-call.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:51	304/304	---M--	200	added ('OK')	image/png	etag:%22e89b1-130-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/images/close-icon-white.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/close-icon-white.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:51	35487/35487	---M--	200	added ('OK')	image/png	etag:%22e89a4-8a9f-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/images/bg-footer.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/bg-footer.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:52	3306/3306	---M--	200	added ('OK')	image/png	etag:%22e8990-cea-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/images/line-process.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/line-process.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:52	3798/3798	---M--	200	added ('OK')	image/png	etag:%22e89b3-ed6-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/images/line-process2.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/line-process2.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20May%202025%2009:11:52%20GMT	https://tradteleradiology.com/wp-content/themes/trad/assets/images/dot-overlay.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/dot-overlay.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:52	682/682	---M--	200	added ('OK')	image/png	etag:%22e89b2-2aa-6155f4ea86880%22	https://tradteleradiology.com/wp-content/themes/trad/assets/images/pointer.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/images/pointer.png	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/theme.css?ver=6.8.1)
14:41:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20May%202025%2009:11:52%20GMT	https://tradteleradiology.com/wp-content/themes/trad/assets/css/icons.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/themes/trad/assets/css/icons.svg	(from https://tradteleradiology.com/wp-content/themes/trad/assets/css/menu.css?ver=6.8.1)
14:41:53	302/302	---M--	200	added ('OK')	image/png	etag:%22e9a50-12e-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/alert.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:53	323/323	---M--	200	added ('OK')	image/png	etag:%22e9a42-143-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/info.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:54	244/244	---M--	200	added ('OK')	image/png	etag:%22e9a44-f4-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/tick.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:54	495/495	---M--	200	added ('OK')	image/png	etag:%22e9a60-1ef-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:54	712/712	---M--	200	added ('OK')	image/png	etag:%22e9ae8-2c8-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:54	841/841	---M--	200	added ('OK')	image/png	etag:%22e9ae5-349-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:55	694/694	---M--	200	added ('OK')	image/png	etag:%22e9ad4-2b6-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:55	544/544	---M--	200	added ('OK')	image/png	etag:%22e9aee-220-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:55	590/590	---M--	200	added ('OK')	image/png	etag:%22e9ad7-24e-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:55	682/682	---M--	200	added ('OK')	image/png	etag:%22e9ade-2aa-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:56	705/705	---M--	200	added ('OK')	image/png	etag:%22e9adb-2c1-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:56	674/674	---M--	200	added ('OK')	image/png	etag:%22e9af0-2a2-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:56	717/717	---M--	200	added ('OK')	image/png	etag:%22e9ada-2cd-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:56	691/691	---M--	200	added ('OK')	image/png	etag:%22e9ae9-2b3-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:56	700/700	---M--	200	added ('OK')	image/png	etag:%22e9ad9-2bc-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:57	648/648	---M--	200	added ('OK')	image/png	etag:%22e9adc-288-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:57	621/621	---M--	200	added ('OK')	image/png	etag:%22e9ae4-26d-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:57	688/688	---M--	200	added ('OK')	image/png	etag:%22e9ad1-2b0-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
